frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
175,134.51,96.78,100.00,2400.00,0.9362,57.60,0
176,137.67,88.15,100.00,2400.00,0.9355,57.60,0
177,143.25,91.36,100.00,2400.00,0.9333,57.60,0
178,141.41,88.99,100.00,2400.00,0.9339,57.10,0
179,129.70,95.84,100.00,2400.00,0.9339,57.60,0
180,150.69,94.20,100.00,2400.00,0.9347,56.50,0
181,141.28,91.02,100.00,2400.00,0.9347,57.10,0
182,133.80,89.88,100.00,2400.00,0.9342,57.10,0
183,138.81,89.76,100.00,2400.00,0.9308,57.60,0
184,128.64,88.49,100.00,2400.00,0.9374,57.10,0
185,139.79,95.07,100.00,2400.00,0.9374,58.70,0
186,145.03,90.00,100.00,2400.00,0.9347,57.10,0
187,135.52,97.50,100.00,2400.00,0.935,57.60,0
188,133.26,87.72,100.00,2400.00,0.9362,57.60,0
189,141.11,91.33,100.00,2400.00,0.9364,57.10,0
190,142.25,90.10,100.00,2400.00,0.9361,57.10,0
191,143.53,97.38,100.00,2400.00,0.9386,57.60,0
192,130.49,87.24,100.00,2400.00,0.935,57.10,0
193,139.38,95.63,100.00,2400.00,0.9322,58.20,0
194,139.74,87.66,100.00,2400.00,0.9348,57.60,0
195,138.61,95.49,100.00,2400.00,0.9365,57.60,0
196,140.91,95.68,100.00,2400.00,0.9345,58.20,0
197,145.61,88.78,100.00,2400.00,0.9377,57.60,0
198,147.63,93.61,100.00,2400.00,0.9351,57.60,0
199,138.73,89.23,100.00,2400.00,0.9356,57.10,0
200,150.91,95.59,100.00,2400.00,0.9364,57.10,0
201,143.26,90.83,100.00,2400.00,0.9369,57.60,0
202,138.95,91.51,100.00,2400.00,0.9382,57.60,0
203,141.31,94.59,100.00,2400.00,0.9387,57.10,0
204,135.49,86.51,100.00,2400.00,0.9407,57.60,0
205,147.26,87.03,100.00,2400.00,0.9409,58.20,0
206,141.46,95.19,100.00,2400.00,0.9388,57.60,0
