frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
148,319.02,89.67,100.00,2400.00,0.9823,61.50,0
149,321.35,95.07,100.00,2400.00,0.9825,61.50,0
150,330.45,92.79,100.00,2400.00,0.9797,60.90,0
151,321.72,93.36,100.00,2400.00,0.9822,61.50,0
152,339.64,92.83,100.00,2400.00,0.9816,60.90,0
153,328.90,92.30,100.00,2400.00,0.9816,61.50,0
154,326.14,95.25,100.00,2400.00,0.985,60.90,0
155,328.87,93.98,100.00,2400.00,0.9847,61.50,0
156,330.34,92.68,100.00,2400.00,0.9828,61.50,0
157,334.03,94.74,100.00,2400.00,0.9843,60.90,0
158,332.39,92.99,100.00,2400.00,0.9814,61.50,0
159,330.69,93.07,100.00,2400.00,0.9814,61.50,0
160,341.70,93.45,100.00,2400.00,0.9829,62.00,0
161,321.65,95.55,100.00,2400.00,0.9838,60.90,0
162,327.05,90.60,100.00,2400.00,0.9834,61.50,0
163,340.67,94.34,100.00,2400.00,0.9838,62.00,0
164,308.79,93.68,100.00,2400.00,0.9842,61.50,0
165,326.32,90.57,100.00,2400.00,0.9855,60.90,0
166,355.06,92.44,100.00,2400.00,0.9842,60.90,0
167,329.50,92.17,100.00,2400.00,0.9843,61.50,0
168,327.31,93.94,100.00,2400.00,0.9839,62.00,0
169,331.36,92.77,100.00,2400.00,0.9841,60.90,0
170,310.45,95.45,100.00,2400.00,0.9822,61.50,0
171,321.59,92.47,100.00,2400.00,0.9847,60.90,0
172,329.26,90.94,100.00,2400.00,0.9832,61.50,0
173,317.68,93.82,100.00,2400.00,0.9845,61.50,0
174,333.37,92.32,100.00,2400.00,0.9864,62.00,0
175,312.36,94.75,100.00,2400.00,0.9861,61.50,0
176,329.91,92.53,100.00,2400.00,0.9866,61.50,0
177,325.85,92.25,100.00,2400.00,0.987,62.00,0
178,338.24,92.64,100.00,2400.00,0.9849,62.60,0
179,314.11,93.68,100.00,2400.00,0.9849,62.00,0
180,336.54,93.28,100.00,2400.00,0.9855,61.50,0
181,330.51,94.74,100.00,2400.00,0.9857,61.50,0
182,318.65,94.09,100.00,2400.00,0.9839,61.50,0
183,315.32,92.22,100.00,2400.00,0.9848,61.50,0
184,326.28,94.43,100.00,2400.00,0.9848,61.50,0
185,324.07,94.58,100.00,2400.00,0.985,62.00,0
186,325.52,93.13,100.00,2400.00,0.9867,62.00,0
187,331.09,94.74,100.00,2400.00,0.9867,61.50,0
188,326.38,93.71,100.00,2400.00,0.9844,61.50,0
189,332.46,93.84,100.00,2400.00,0.9842,62.00,0
190,327.38,93.89,100.00,2400.00,0.9839,60.90,0
191,332.47,92.72,100.00,2400.00,0.9842,62.00,0
192,325.16,93.74,100.00,2400.00,0.9838,61.50,0
193,332.25,93.40,100.00,2400.00,0.9835,62.00,0
194,327.65,93.08,100.00,2400.00,0.9812,61.50,0
195,327.77,95.23,100.00,2400.00,0.9829,61.50,0
196,321.30,93.69,100.00,2400.00,0.9832,61.50,0
197,325.42,93.22,100.00,2400.00,0.9836,62.60,0
198,326.35,92.35,100.00,2400.00,0.9823,62.00,0
199,324.04,93.97,100.00,2400.00,0.9824,61.50,0
200,331.13,93.67,100.00,2400.00,0.9835,61.50,0
201,327.04,92.16,100.00,2400.00,0.9836,62.00,0
202,307.55,93.22,100.00,2400.00,0.9823,61.50,0
203,324.72,92.48,100.00,2400.00,0.9843,61.50,0
204,339.15,90.71,100.00,2400.00,0.9834,62.00,0
205,324.54,95.27,100.00,2400.00,0.9834,61.50,0
206,341.58,93.39,100.00,2400.00,0.9854,61.50,0
207,329.27,93.16,100.00,2400.00,0.9854,62.60,0
208,315.57,95.15,100.00,2400.00,0.9847,61.50,0
209,328.32,92.63,100.00,2400.00,0.9853,62.00,0
210,318.89,93.27,100.00,2400.00,0.9828,63.10,0
211,314.85,94.86,100.00,2400.00,0.9821,62.00,0
