frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
153,2596.55,97.45,100.00,2400.00,1.839,69.20,0
154,2608.34,96.17,100.00,2400.00,1.8393,68.10,0
155,2592.90,96.97,100.00,2400.00,1.8388,68.10,0
156,2573.47,96.30,100.00,2400.00,1.8393,68.10,0
157,2617.71,95.74,100.00,2400.00,1.8402,68.10,0
158,2552.00,97.20,100.00,2400.00,1.8398,68.10,0
159,2582.60,97.13,100.00,2400.00,1.8394,68.10,0
160,2666.28,97.32,100.00,2400.00,1.8411,68.60,0
161,2663.08,96.99,100.00,2400.00,1.8403,68.10,0
162,2516.57,96.89,100.00,2400.00,1.8403,68.60,0
163,2590.00,96.47,100.00,2400.00,1.8405,68.10,0
164,2526.80,97.48,100.00,2400.00,1.8412,69.20,0
165,2550.85,96.69,100.00,2400.00,1.8409,68.10,0
166,2579.74,96.38,100.00,2400.00,1.8409,68.10,0
167,2592.74,96.31,100.00,2400.00,1.8403,67.50,0
168,2638.39,96.38,100.00,2400.00,1.8417,67.50,0
169,2511.86,97.18,100.00,2400.00,1.8405,67.50,0
170,2561.46,97.61,100.00,2400.00,1.8412,67.50,0
171,2564.51,96.96,100.00,2400.00,1.8393,67.50,0
172,2658.17,96.96,100.00,2400.00,1.8399,67.00,0
173,2584.08,97.25,100.00,2400.00,1.84,67.50,0
174,2599.04,96.88,100.00,2400.00,1.8411,67.50,0
175,2559.08,97.06,100.00,2400.00,1.8405,67.50,0
176,2559.98,97.69,100.00,2400.00,1.8394,67.00,0
177,2619.95,96.33,100.00,2400.00,1.8382,67.00,0
178,2598.42,95.78,100.00,2400.00,1.8413,67.50,0
179,2533.72,97.24,100.00,2400.00,1.8405,67.50,0
180,2513.55,97.62,100.00,2400.00,1.8407,67.00,0
181,2592.74,97.63,100.00,2400.00,1.842,66.40,0
182,2627.57,96.77,100.00,2400.00,1.8412,66.40,0
183,2534.39,97.98,100.00,2400.00,1.8407,66.40,0
184,2659.58,97.01,100.00,2400.00,1.8389,66.40,0
185,2540.10,97.07,100.00,2400.00,1.8401,66.40,0
186,2560.52,97.33,100.00,2400.00,1.8401,66.40,0
187,2606.40,96.58,100.00,2400.00,1.8403,65.90,0
188,2651.77,97.07,100.00,2400.00,1.841,65.90,0
189,2661.03,97.08,100.00,2400.00,1.8414,65.90,0
190,2625.55,96.93,100.00,2400.00,1.8402,66.40,0
191,2597.42,96.71,100.00,2400.00,1.8401,65.30,0
192,2643.66,97.64,100.00,2400.00,1.8407,65.30,0
193,2590.39,96.53,100.00,2400.00,1.8396,65.30,0
194,2594.35,96.81,100.00,2400.00,1.8418,65.30,0
195,2584.20,96.58,100.00,2400.00,1.8426,65.90,0
196,2579.09,97.11,100.00,2400.00,1.8412,65.90,0
197,2600.89,96.83,100.00,2400.00,1.8411,65.30,0
198,2518.69,97.90,100.00,2400.00,1.8407,65.90,0
199,2561.28,97.30,100.00,2400.00,1.8401,65.30,0
200,2560.72,97.79,100.00,2400.00,1.841,65.90,0
201,2547.80,96.91,100.00,2400.00,1.84,65.90,0
202,2610.94,97.21,100.00,2400.00,1.84,65.30,0
203,2564.22,97.41,100.00,2400.00,1.8409,65.30,0
204,2552.18,97.52,100.00,2400.00,1.8387,65.30,0
205,2601.81,95.78,100.00,2400.00,1.8389,65.30,0
206,2555.58,97.58,100.00,2400.00,1.8421,65.90,0
207,2593.35,96.95,100.00,2400.00,1.8423,65.30,0
208,2621.13,96.53,100.00,2400.00,1.842,65.30,0
209,2598.93,97.16,100.00,2400.00,1.8427,65.90,0
210,2591.34,97.00,100.00,2400.00,1.8437,65.90,0
211,2483.36,97.70,100.00,2400.00,1.8426,65.90,0
212,2615.98,97.48,100.00,2400.00,1.8417,65.90,0
213,2568.96,97.10,100.00,2400.00,1.8414,65.90,0
