frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
427,1199.24,96.85,100.00,2400.00,1.4445,66.40,0
428,1194.87,95.65,100.00,2400.00,1.4431,66.40,0
429,1182.85,97.26,100.00,2400.00,1.4429,65.90,0
430,1208.26,96.58,100.00,2400.00,1.4433,66.40,0
431,1180.91,98.11,100.00,2400.00,1.4437,67.00,0
432,1226.60,96.75,100.00,2400.00,1.4423,65.90,0
433,1146.27,96.50,100.00,2400.00,1.4433,65.90,0
434,1186.42,97.48,100.00,2400.00,1.4434,66.40,0
435,1190.65,96.93,100.00,2400.00,1.4438,66.40,0
436,1165.92,97.37,100.00,2400.00,1.4426,66.40,0
437,1178.28,95.26,100.00,2400.00,1.4435,67.00,0
438,1160.89,96.80,100.00,2400.00,1.4423,67.00,0
439,1177.90,97.73,100.00,2400.00,1.4436,66.40,0
440,1150.30,96.85,100.00,2400.00,1.4426,66.40,0
441,1159.29,97.27,100.00,2400.00,1.4445,66.40,0
442,1161.30,97.00,100.00,2400.00,1.4448,66.40,0
443,1152.34,97.89,100.00,2400.00,1.4448,67.00,0
444,1175.36,97.18,100.00,2400.00,1.4449,67.00,0
445,1188.60,96.12,100.00,2400.00,1.4454,67.00,0
446,1206.54,97.24,100.00,2400.00,1.4448,67.00,0
447,1179.55,98.09,100.00,2400.00,1.4454,67.50,0
